,Gebietsnummer,Anteil Deutsche Bevölkerung 2013,Anteil Nichtdeutsche EU Bevölkerung 2013,Anteil Nichtdeutsche nicht EU Bevölkerung 2013,Anteil Migrationshintergrund Bevölkerung 2013,Anteil Verheiratete Bevölkerung 2013,Anteil 18 - 24 Jährige Wahlberechtigte 2013,Anteil 25 - 34 Jährige Wahlberechtigte 2013,Anteil 35 - 44 Jährige Wahlberechtigte 2013,Anteil 45 - 59 Jährige Wahlberechtigte 2013,Anteil 60 Jährige und ältere Wahlberechtigte 2013,Anteil Einpersonenhaushalte 2013,Anteil Haushalte mit Kind(ern) 2013,SV-Beschäftigtendichte 2013,Arbeitslosendichte 2013,ALG II - Empfängerdichte 2013
79,11006,0.5284241531664211,0.238880706921944,0.23269513991163499,0.6297496318114879,0.359351988217968,0.0829367777022434,0.166553365057784,0.130523453433039,0.261726716519375,0.35825968728755897,0.645355191256831,0.15081967213114802,0.525,0.052000000000000005,0.08
80,11007,0.682539682539683,0.141774891774892,0.175685425685426,0.517316017316017,0.432178932178932,0.0902679830747532,0.11988716502115701,0.160084626234133,0.28984485190409,0.339915373765867,0.41200000000000003,0.2696,0.525,0.052000000000000005,0.08
81,11008,0.606187000347584,0.22592978797358398,0.167883211678832,0.5470976711852621,0.42996176572818895,0.0941011235955056,0.132022471910112,0.12219101123595501,0.27808988764044895,0.373595505617978,0.49023569023569,0.191919191919192,0.525,0.052000000000000005,0.08
82,11009,0.696104897801774,0.12649440802159698,0.177400694176629,0.5125337446972621,0.42267643655996895,0.10326086956521699,0.20923913043478304,0.148777173913044,0.228940217391304,0.30978260869565194,0.448885472713298,0.200614911606457,0.525,0.052000000000000005,0.08
83,11010,0.6495756718529,0.145332390381895,0.20509193776520498,0.547736916548798,0.38401697312588395,0.11046133853151402,0.185185185185185,0.0974658869395711,0.28784925276153306,0.31903833658219605,0.549520766773163,0.164217252396166,0.525,0.052000000000000005,0.08
84,11011,0.639954853273138,0.176448457486832,0.18359668924003,0.5278404815650871,0.386004514672686,0.11857436600411199,0.24057573680603198,0.135023989033585,0.21521590130226198,0.29061000685401,0.567275185936444,0.150101419878296,0.525,0.052000000000000005,0.08
85,11012,0.6344523567310949,0.143099355713801,0.222448287555103,0.5754493048491011,0.37300779925398403,0.11288180610889802,0.229083665338645,0.116201859229748,0.217795484727756,0.324037184594954,0.48937628512679904,0.22001370801919104,0.525,0.052000000000000005,0.08
86,11013,0.584133760227677,0.223408039843472,0.19245819992885102,0.540021344717182,0.313767342582711,0.13762711864406799,0.30101694915254196,0.125423728813559,0.188474576271186,0.24745762711864397,0.613520408163265,0.110969387755102,0.525,0.052000000000000005,0.08
87,11014,0.800188501413761,0.11875589066917999,0.0810556079170594,0.320452403393025,0.36946277097078206,0.075,0.200675675675676,0.14797297297297302,0.24932432432432397,0.32702702702702696,0.606870229007634,0.126717557251908,0.525,0.052000000000000005,0.08
88,11015,0.7122302158273379,0.168006771053745,0.11976301311891699,0.43461701227253496,0.336859923825645,0.0891677675033025,0.230515191545575,0.14861294583883802,0.228533685601057,0.303170409511229,0.634746922024624,0.10465116279069801,0.525,0.052000000000000005,0.08
89,11016,0.586460348162476,0.243326885880077,0.170212765957447,0.53036750483559,0.324177949709865,0.12336719883889699,0.24600870827285898,0.16473149492017403,0.21625544267053698,0.24963715529753303,0.6579268292682929,0.0975609756097561,0.525,0.052000000000000005,0.08
90,11017,0.635204081632653,0.23432944606414002,0.130466472303207,0.5244169096209911,0.33819241982507303,0.0661157024793388,0.260330578512397,0.17286501377410501,0.24449035812672198,0.25619834710743805,0.5823827629911279,0.16539923954372598,0.525,0.052000000000000005,0.08
91,11018,0.56591048436542,0.198344573881055,0.23574494175352498,0.622011036174126,0.38105456774984703,0.110805230557467,0.224363386097729,0.13833448038541,0.22092222986923601,0.305574673090158,0.518299881936246,0.201889020070838,0.525,0.052000000000000005,0.08
92,11019,0.577396373056995,0.23089378238342,0.191709844559585,0.568652849740933,0.375971502590674,0.10596026490066199,0.292715231788079,0.18145695364238396,0.195364238410596,0.224503311258278,0.566998244587478,0.15974253949678197,0.525,0.052000000000000005,0.08
93,11020,0.6179093828041379,0.206921155904388,0.175169461291473,0.544773457010346,0.377452729218694,0.10347085789129,0.265225933202358,0.11132940406024901,0.20890635232482002,0.311067452521284,0.5786407766990289,0.127508090614887,0.525,0.052000000000000005,0.08
94,11021,0.4919244456611,0.23569668765398302,0.272378866684916,0.682726526142896,0.37530796605529704,0.149110807113543,0.274965800273598,0.132694938440492,0.20998632010943902,0.23324213406292799,0.510011123470523,0.188542825361513,0.525,0.052000000000000005,0.08
95,11022,0.51672757942086,0.26904694967669396,0.21422547090244604,0.644925499016025,0.347764970480742,0.131396083385976,0.301326595072647,0.144030322173089,0.18003790271636103,0.243209096651927,0.5714285714285711,0.135684399282726,0.525,0.052000000000000005,0.08
96,11023,0.7829099307159351,0.129792147806005,0.08729792147806,0.335334872979215,0.4341801385681289,0.0527027027027027,0.11891891891891901,0.133108108108108,0.250675675675676,0.444594594594595,0.5144987572493789,0.128417564208782,0.525,0.052000000000000005,0.08
97,11024,0.7121281464530891,0.13775743707093802,0.150114416475973,0.443935926773455,0.37620137299771206,0.0544939844302902,0.16914366595895303,0.13588110403397,0.21726822363764997,0.42321302193913707,0.56304520222046,0.0959555908009516,0.525,0.052000000000000005,0.08
98,11025,0.59696298639671,0.17621006010756102,0.22682695349572896,0.497310977538754,0.239481176842771,0.338785046728972,0.24299065420560698,0.0794392523364486,0.115070093457944,0.22371495327102803,0.426315789473684,0.19078947368421104,0.525,0.052000000000000005,0.08
99,12001,0.788486140724947,0.0916844349680171,0.11982942430703598,0.43539445628997897,0.4021321961620471,0.107554417413572,0.188220230473752,0.14148527528809196,0.35083226632522396,0.21190781049936,0.507618283881315,0.17722534081796298,0.507,0.028,0.039
100,12002,0.7878017789072429,0.143159678102499,0.0690385429902584,0.34603981363828895,0.454044896230411,0.106840390879479,0.136807817589577,0.158306188925081,0.296416938110749,0.301628664495114,0.429982046678636,0.20736086175942603,0.507,0.028,0.039
101,12003,0.616430431009546,0.126410182238936,0.257159386751519,0.671391379809083,0.36389933468325103,0.187902187902188,0.17310167310167301,0.118404118404118,0.324324324324324,0.19626769626769602,0.412268188302425,0.297432239657632,0.507,0.028,0.039
102,12004,0.78390522875817,0.0984477124183006,0.11764705882352902,0.44566993464052296,0.42769607843137303,0.11611219830397901,0.16373124592302699,0.14285714285714302,0.296803652968036,0.280495759947815,0.43622448979591794,0.22789115646258498,0.507,0.028,0.039
103,12005,0.805735056542811,0.0912762520193861,0.10298869143780301,0.40468497576736706,0.43497576736672,0.12037037037037,0.216269841269841,0.21759259259259303,0.25330687830687804,0.19246031746031697,0.260259179265659,0.354211663066955,0.507,0.028,0.039
104,12006,0.7466784765279009,0.108060230292294,0.145261293179805,0.4211691762621789,0.326395039858282,0.0950797872340426,0.0904255319148936,0.0691489361702128,0.154255319148936,0.591090425531915,0.457067371202114,0.19286657859973602,0.507,0.028,0.039
