,Gebietsnummer,Bevölkerung 2013,Bevölkerung 2017,Bevölkerung 2020,Anteil Deutsche Bevölkerung 2013,Anteil Nichtdeutsche EU Bevölkerung 2013,Anteil Nichtdeutsche nicht EU Bevölkerung 2013,Anteil Deutsche Bevölkerung 2017,Anteil Nichtdeutsche EU Bevölkerung 2017,Anteil Nichtdeutsche nicht EU Bevölkerung 2017,Anteil Deutsche Bevölkerung 2020,Anteil Nichtdeutsche EU Bevölkerung 2020,Anteil Nichtdeutsche nicht EU Bevölkerung 2020,Anteil Migrationshintergrund Bevölkerung 2013,Anteil Migrationshintergrund Bevölkerung 2017,Anteil Migrationshintergrund Bevölkerung 2020,Anteil Ledige Bevölkerung 2013,Anteil Verheiratete Bevölkerung 2013,Anteil Ledige Bevölkerung 2017,Anteil Verheiratete Bevölkerung 2017,Anteil Ledige Bevölkerung 2020,Anteil Verheiratete Bevölkerung 2020,Anteil 18 - 24 Jährige Wahlberechtigte 2013,Anteil 25 - 34 Jährige Wahlberechtigte 2013,Anteil 35 - 44 Jährige Wahlberechtigte 2013,Anteil 45 - 59 Jährige Wahlberechtigte 2013,Anteil 60 Jährige und ältere Wahlberechtigte 2013,Anteil 18 - 24 Jährige Wahlberechtigte 2017,Anteil 25 - 34 Jährige Wahlberechtigte 2017,Anteil 35 - 44 Jährige Wahlberechtigte 2017,Anteil 45 - 59 Jährige Wahlberechtigte 2017,Anteil 60 Jährige und ältere Wahlberechtigte 2017,Anteil 18 - 24 Jährige Wahlberechtigte 2020,Anteil 25 - 34 Jährige Wahlberechtigte 2020,Anteil 35 - 44 Jährige Wahlberechtigte 2020,Anteil 45 - 59 Jährige Wahlberechtigte 2020,Anteil 60 Jährige und ältere Wahlberechtigte 2020,Anteil Einpersonenhaushalte 2013,Anteil Haushalte mit Kind(ern) 2013,Anteil Einpersonenhaushalte 2017,Anteil Haushalte mit Kind(ern) 2017,Anteil Einpersonenhaushalte 2020,Anteil Haushalte mit Kind(ern) 2020,durchschnittliche Wohndauer 2013,durchschnittliche Wohndauer 2017,durchschnittliche Wohndauer 2020,SV-Beschäftigtendichte 2013,Arbeitslosendichte 2013,ALG II - Empfängerdichte 2013,SV-Beschäftigtendichte 2017,Arbeitslosendichte 2017,ALG II - Empfängerdichte 2017,Wahlbeteiligung 2017,SV-Beschäftigtendichte 2020,Arbeitslosendichte 2020,Erwerbsfähige Leistungsberechtigtendichte 2020,Wahlbeteiligung 2013
41,4019,2470,2411,2516,0.732388663967611,0.162348178137652,0.105263157894737,0.713811696391539,0.162588137702198,0.123600165906263,0.707074721780604,0.156597774244833,0.136327503974563,0.393927125506073,0.425134798838656,0.440779014308426,0.608906882591093,0.277327935222672,0.607631688096226,0.28369970966404,0.614069952305246,0.28060413354531,0.120872274143302,0.315264797507788,0.164485981308411,0.193769470404984,0.205607476635514,0.122250970245796,0.288486416558862,0.178525226390686,0.188874514877102,0.221862871927555,0.10678391959799,0.310301507537688,0.178391959798995,0.180904522613065,0.223618090452261,0.624,0.118545454545455,0.637130801687764,0.10478199718706,0.622849277357192,0.105299380591879,15.8388011340624,16.3941787941788,15.6180445151033,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.8390000000000001,0.635,0.021,0.023,0.7690000000000001
42,4020,2074,2072,2077,0.837994214079074,0.0906460945033751,0.0713596914175506,0.836389961389961,0.0955598455598456,0.068050193050193,0.831006259027443,0.0890707751564757,0.0799229658160809,0.293153326904532,0.297297297297297,0.317766008666346,0.588235294117647,0.288331726133076,0.603281853281853,0.286196911196911,0.61482908040443,0.280693307655272,0.0761290322580645,0.289677419354839,0.180645161290323,0.207741935483871,0.245806451612903,0.0734426229508197,0.291147540983607,0.178360655737705,0.204590163934426,0.252459016393443,0.0601604278074866,0.30548128342246,0.177139037433155,0.211898395721925,0.245320855614973,0.669325598259608,0.105873821609862,0.674351585014409,0.112391930835735,0.664217487141808,0.128581925055107,18.2329627839536,18.1390632544664,18.17140105922,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.856,0.635,0.021,0.023,0.774
43,4021,2141,2166,2163,0.842129845866418,0.105558150397011,0.0523120037365717,0.836103416435826,0.104339796860572,0.0595567867036011,0.83495145631068,0.0980120203421174,0.067036523347203,0.272302662307333,0.27746999076639,0.292649098474341,0.568893040635217,0.317141522652966,0.573868882733149,0.32409972299169,0.564493758668516,0.335644937586685,0.0756302521008403,0.231415643180349,0.213316095669037,0.230769230769231,0.248868778280543,0.0637191157347204,0.229518855656697,0.198959687906372,0.259427828348505,0.248374512353706,0.0672379696769941,0.208305866842452,0.197099538562953,0.252471984179301,0.274884640738299,0.610526315789474,0.139097744360902,0.591666666666667,0.152272727272727,0.600920951650038,0.157329240214889,18.7817330210773,18.8286374133949,19.2995839112344,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.876,0.635,0.021,0.023,0.794
44,4022,2180,2240,2232,0.829816513761468,0.112844036697248,0.0573394495412844,0.791071428571428,0.136160714285714,0.0727678571428572,0.787186379928315,0.131272401433692,0.0815412186379928,0.273394495412844,0.328125,0.354838709677419,0.59954128440367,0.286238532110092,0.595535714285714,0.304910714285714,0.591397849462366,0.307795698924731,0.0776942355889724,0.296992481203008,0.184210526315789,0.201127819548872,0.239974937343358,0.0759819703799098,0.264005151320026,0.200257566001288,0.208628461043142,0.251126851255634,0.064119170984456,0.271373056994819,0.199481865284974,0.210492227979275,0.254533678756477,0.662162162162162,0.110953058321479,0.644150417827298,0.115598885793872,0.653018736988203,0.111034004163775,16.8710417622763,17.3299107142857,17.9242831541219,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.8540000000000001,0.635,0.021,0.023,0.8009999999999999
45,4023,2037,2067,2072,0.84192439862543,0.0991654393716249,0.0589101620029455,0.834542815674891,0.104983067247218,0.0604741170778907,0.840250965250965,0.0931467181467181,0.0666023166023166,0.291114383897889,0.304789550072569,0.313223938223938,0.580265095729013,0.303878252331861,0.569908079342042,0.313981615868408,0.569015444015444,0.312741312741313,0.0797626895187871,0.27686222808174,0.191825972313777,0.195121951219512,0.256427158866183,0.0655518394648829,0.278260869565217,0.204682274247492,0.191973244147157,0.259531772575251,0.066577896138482,0.253661784287616,0.217709720372836,0.198402130492676,0.263648468708389,0.655538694992413,0.104704097116844,0.652337858220211,0.129713423831071,0.634945397815913,0.131045241809672,17.8657817109145,17.4476744186047,17.8725868725869,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.8490000000000001,0.635,0.021,0.023,0.816
46,4024,1987,2058,2102,0.838953195772521,0.115249119275289,0.0457976849521892,0.824586977648202,0.128765792031098,0.0466472303206997,0.804947668886774,0.120837297811608,0.0742150333016175,0.269753397081027,0.290087463556851,0.330637488106565,0.60090588827378,0.283844992450931,0.607385811467444,0.28862973760933,0.600856327307326,0.299714557564225,0.067854694996573,0.284441398217958,0.197395476353667,0.228238519533927,0.222069910897875,0.0594594594594595,0.297972972972973,0.198648648648649,0.210135135135135,0.233783783783784,0.079646017699115,0.281143635125936,0.194009530292716,0.214431586113002,0.230769230769231,0.66385911179173,0.121745788667688,0.663884673748103,0.117602427921093,0.658170914542729,0.123688155922039,16.5612708018154,16.7535314174379,16.3748810656518,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.8740000000000001,0.635,0.021,0.023,0.8009999999999999
47,4025,2120,2141,2092,0.825,0.12311320754717,0.0518867924528302,0.821111630079402,0.121905651564689,0.0569827183559085,0.828393881453155,0.109942638623327,0.0616634799235182,0.286320754716981,0.309668379262027,0.312141491395794,0.563679245283019,0.32311320754717,0.560018682858477,0.328818309201308,0.566921606118547,0.329349904397706,0.0718954248366013,0.248366013071895,0.17516339869281,0.218300653594771,0.286274509803922,0.06996699669967,0.224422442244224,0.196039603960396,0.223102310231023,0.286468646864686,0.0632996632996633,0.235016835016835,0.185185185185185,0.228282828282828,0.288215488215488,0.637853949329359,0.126676602086438,0.637918215613383,0.139033457249071,0.629402756508423,0.140122511485452,18.6586288416076,18.8844174075807,19.5224665391969,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.8690000000000001,0.635,0.021,0.023,0.8079999999999999
48,4026,2241,2271,2258,0.836233824185631,0.114680946006247,0.0490852298081214,0.816380449141347,0.117569352708058,0.0660501981505945,0.823294951284322,0.103188662533215,0.0735163861824624,0.284248103525212,0.321003963011889,0.33126660761736,0.55644801427934,0.328871039714413,0.554381329810656,0.34698370761779,0.565101860053144,0.33348095659876,0.0663297536323436,0.207201516108654,0.231206569804169,0.238155401137082,0.257106759317751,0.0656050955414013,0.217834394904459,0.200636942675159,0.254777070063694,0.261146496815287,0.071156289707751,0.212833545108005,0.190597204574333,0.247141041931385,0.278271918678526,0.587962962962963,0.154320987654321,0.600297176820208,0.160475482912333,0.597915115413254,0.152643335815339,18.246875,18.7207763564182,19.3024800708592,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.8620000000000001,0.635,0.021,0.023,0.813
49,4027,2252,2272,2242,0.793516873889876,0.131438721136767,0.075044404973357,0.784771126760563,0.129841549295775,0.085387323943662,0.798840321141838,0.111061552185549,0.0900981266726137,0.315719360568384,0.337147887323944,0.336306868867083,0.602575488454707,0.291740674955595,0.595950704225352,0.305017605633803,0.608831400535236,0.296610169491525,0.0911441499676794,0.27278603749192,0.19715578539108,0.206205559146736,0.232708468002586,0.0785997357992074,0.271466314398943,0.188243064729194,0.228533685601057,0.233157199471598,0.0873533246414602,0.273794002607562,0.178617992177314,0.229465449804433,0.230769230769231,0.658280922431866,0.124388539482879,0.625,0.141335227272727,0.623554913294798,0.140895953757225,16.1829105473965,16.5791795324217,17.1164139161463,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.865,0.635,0.021,0.023,0.805
50,4028,2163,2360,2239,0.795654184003699,0.115117891816921,0.0892279241793805,0.772457627118644,0.117372881355932,0.110169491525424,0.765966949531041,0.107637338097365,0.126395712371594,0.301895515487748,0.340677966101695,0.357302367128182,0.637540453074434,0.269995376791493,0.663983050847458,0.257203389830508,0.64761054041983,0.276016078606521,0.107498341074983,0.272063702720637,0.184472461844725,0.205706702057067,0.230258792302588,0.105128205128205,0.28974358974359,0.189102564102564,0.198076923076923,0.217948717948718,0.105154639175258,0.28659793814433,0.181443298969072,0.213745704467354,0.213058419243986,0.631223628691983,0.134177215189873,0.624479600333056,0.154038301415487,0.621951219512195,0.15418118466899,16.5839888940305,15.6743295019157,16.0451094238499,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.8620000000000001,0.635,0.021,0.023,0.818
51,4029,2056,2078,2102,0.831712062256809,0.117704280155642,0.0505836575875486,0.826275264677575,0.114051973051011,0.0596727622714148,0.814938154138915,0.106565176022835,0.0784966698382493,0.283560311284047,0.301251203079884,0.318744053282588,0.610408560311284,0.272859922178988,0.597690086621752,0.298845043310876,0.59895337773549,0.302568981921979,0.0959629384513567,0.273990734612839,0.170747849106552,0.202514890800794,0.256783587028458,0.0751173708920188,0.269617706237425,0.17907444668008,0.213950368879946,0.26224010731053,0.0843373493975904,0.263721552878179,0.174029451137885,0.223560910307898,0.254350736278447,0.684598378776713,0.112011790714812,0.656626506024096,0.115963855421687,0.656528189910979,0.117210682492582,18.0905550146056,18.2640963855422,18.5528068506185,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.851,0.635,0.021,0.023,0.802
52,4030,2090,2167,2140,0.792822966507177,0.127751196172249,0.0794258373205742,0.767420396862021,0.137978772496539,0.0946008306414398,0.757476635514019,0.124766355140187,0.117757009345794,0.317703349282297,0.345639132441163,0.376635514018692,0.616746411483254,0.262679425837321,0.627595754499308,0.261652053530226,0.636448598130841,0.256542056074766,0.081151832460733,0.342931937172775,0.146596858638743,0.183900523560209,0.245418848167539,0.0865006553079948,0.341415465268676,0.166448230668414,0.176933158584535,0.22870249017038,0.0757679180887372,0.333105802047782,0.191808873720137,0.174061433447099,0.225255972696246,0.707566462167689,0.0695296523517382,0.678867403314917,0.082182320441989,0.687239944521498,0.0998613037447989,17.4343240651966,16.746192893401,16.6892523364486,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.851,0.635,0.021,0.023,0.7709999999999999
53,10001,2252,2237,2441,0.787300177619894,0.124333925399645,0.0883658969804618,0.766651765757711,0.118909253464461,0.114438980777827,0.698074559606719,0.177386317083163,0.124539123310119,0.346358792184725,0.377738042020563,0.444080294961082,0.44316163410302,0.438277087033748,0.450156459544032,0.451497541350022,0.448996312986481,0.459238017206063,0.0989085948158254,0.168485675306958,0.155525238744884,0.321964529331514,0.255115961800819,0.0823863636363636,0.174005681818182,0.134232954545455,0.310369318181818,0.299005681818182,0.0789662598707825,0.155778894472362,0.150753768844221,0.293610911701364,0.320890165111271,0.430769230769231,0.202714932126697,0.419925512104283,0.216014897579143,0.441489361702128,0.208333333333333,21.4129951045839,22.1332737030411,20.9688652191725,0.551,0.047,0.067,0.603,0.046,0.07,0.7909999999999999,0.644,0.034,0.06,0.7020000000000001
54,10002,2221,2435,2509,0.80099054479964,0.107609185051778,0.0914002701485817,0.788911704312115,0.126899383983573,0.0841889117043121,0.75528098844161,0.13949780789159,0.1052212036668,0.354344889689329,0.382340862422998,0.420884814667198,0.420531292210716,0.459252588923908,0.420944558521561,0.459137577002053,0.435233160621762,0.453168593064966,0.0872576177285319,0.158587257617729,0.157894736842105,0.268005540166205,0.328254847645429,0.0758169934640523,0.16078431372549,0.174509803921569,0.271895424836601,0.316993464052288,0.0869276708692767,0.145985401459854,0.182481751824818,0.267418712674187,0.317186463171865,0.441903019213175,0.217749313815188,0.432387312186978,0.234557595993322,0.439870863599677,0.227602905569007,22.1571815718157,21.828677074774,21.6448784376246,0.551,0.047,0.067,0.603,0.046,0.07,0.8150000000000001,0.644,0.034,0.06,0.7809999999999999
55,10003,2078,2034,1938,0.833012512030799,0.0923965351299326,0.0745909528392685,0.811701081612586,0.109144542772861,0.0791543756145526,0.808049535603715,0.102683178534572,0.0892672858617131,0.317131857555342,0.341691248770895,0.358101135190918,0.421077959576516,0.476419634263715,0.40117994100295,0.501474926253687,0.390092879256966,0.508255933952528,0.145150034891835,0.115840893230984,0.120027913468248,0.344731332868109,0.274249825540823,0.0988455988455988,0.138528138528139,0.106060606060606,0.321067821067821,0.335497835497836,0.083963691376702,0.127080181543116,0.106656580937973,0.279878971255673,0.402420574886536,0.391763463569166,0.210137275607181,0.421105527638191,0.175879396984925,0.42263759086189,0.168224299065421,23.8085824493732,25.0984736582964,26.7389060887513,0.551,0.047,0.067,0.603,0.046,0.07,0.856,0.644,0.034,0.06,0.785
56,10004,2565,2813,2851,0.662768031189084,0.154775828460039,0.182456140350877,0.639530750088873,0.162460007109847,0.19800924280128,0.64012627148369,0.161697649947387,0.198176078568923,0.519298245614035,0.566654816921436,0.585057874430024,0.416764132553606,0.444834307992203,0.456096693921081,0.405972271596161,0.470712030866363,0.397053665380568,0.0879765395894428,0.153958944281525,0.110703812316716,0.224340175953079,0.423020527859238,0.086987270155587,0.196605374823197,0.117397454031117,0.208628005657709,0.39038189533239,0.103859649122807,0.206315789473684,0.126315789473684,0.19578947368421,0.367719298245614,0.480650154798762,0.211300309597523,0.485017421602787,0.197909407665505,0.485813148788927,0.207612456747405,22.2739726027397,20.948772678762,20.8049807085233,0.551,0.047,0.067,0.603,0.046,0.07,0.736,0.644,0.034,0.06,0.664
57,10005,2229,2262,2241,0.759533423059668,0.126514131897712,0.11395244504262,0.723253757736516,0.149425287356322,0.127320954907162,0.704149933065596,0.154841588576528,0.141008478357876,0.385823239120682,0.438549955791335,0.469879518072289,0.441004934948407,0.399730820995962,0.44341290893015,0.403183023872679,0.437751004016064,0.42124051762606,0.0967961826857532,0.178595773687798,0.111111111111111,0.260395364689843,0.353101567825494,0.0777460770328103,0.206847360912981,0.104850213980029,0.237517831669044,0.373038516405136,0.0811808118081181,0.19409594095941,0.123247232472325,0.217712177121771,0.383763837638376,0.528468323977546,0.149959903769046,0.546021840873635,0.152886115444618,0.536527886881382,0.153967007069914,23.0215536596318,23.2742149491376,23.5319053993753,0.551,0.047,0.067,0.603,0.046,0.07,0.755,0.644,0.034,0.06,0.682
58,10006,3039,3147,3092,0.655149720302731,0.147416913458374,0.197433366238894,0.635843660629171,0.171591992373689,0.19256434699714,0.608344113842173,0.190815006468305,0.200840879689521,0.582757486015136,0.626310772163966,0.656856403622251,0.483382691674893,0.393879565646594,0.482681919288211,0.40419447092469,0.473156532988357,0.407826649417852,0.111705685618729,0.262207357859532,0.156521739130435,0.22809364548495,0.241471571906355,0.081799591002045,0.259032038173142,0.186094069529652,0.231765507839127,0.241308793456033,0.0946996466431095,0.217667844522968,0.189399293286219,0.231095406360424,0.267137809187279,0.42407277816655,0.272918124562631,0.453042328042328,0.262566137566138,0.454545454545455,0.243983957219251,18.2183377308707,18.5147853736089,19.6458602846054,0.551,0.047,0.067,0.603,0.046,0.07,0.6779999999999999,0.644,0.034,0.06,0.5650000000000001
59,10007,2300,2337,2359,0.761304347826087,0.110869565217391,0.127826086956522,0.746255883611468,0.122379118528027,0.131364997860505,0.735905044510386,0.122509537939805,0.141585417549809,0.380434782608696,0.397518185708173,0.427723611699873,0.447391304347826,0.433913043478261,0.448438168592212,0.431322207958922,0.447647308181433,0.434506146672319,0.0848733744010951,0.204654346338125,0.148528405201916,0.262833675564682,0.299110198494182,0.0839064649243466,0.196698762035763,0.151994497936726,0.2585969738652,0.308803301237964,0.080338266384778,0.177589852008457,0.168428470754052,0.250176180408739,0.323467230443975,0.497952497952498,0.19000819000819,0.497991967871486,0.175903614457831,0.501998401278977,0.184652278177458,22.1277802006106,23.2030848329049,22.9779567613396,0.551,0.047,0.067,0.603,0.046,0.07,0.7759999999999999,0.644,0.034,0.06,0.7070000000000001
60,10008,2018,2469,2495,0.752229930624381,0.133300297324083,0.114469772051536,0.696638315107331,0.150263264479546,0.153098420413123,0.69939879759519,0.148296593186373,0.152304609218437,0.424677898909812,0.478331308221952,0.492184368737475,0.44796828543112,0.406342913776016,0.530174159578777,0.350344268934791,0.528256513026052,0.356312625250501,0.0775862068965517,0.202978056426332,0.140282131661442,0.231974921630094,0.34717868338558,0.147462277091907,0.234567901234568,0.115912208504801,0.208504801097394,0.293552812071331,0.161834120026972,0.233310856372218,0.140256237356709,0.17801753202967,0.28658125421443,0.532258064516129,0.161290322580645,0.541215653621982,0.165695253955037,0.547169811320755,0.161607875307629,22.1169736187158,19.3476848090983,19.3571142284569,0.551,0.047,0.067,0.603,0.046,0.07,0.745,0.644,0.034,0.06,0.6809999999999999
61,10009,2183,2151,2710,0.819514429683921,0.102153000458085,0.0783325698579936,0.818688981868898,0.0934449093444909,0.0878661087866109,0.776383763837638,0.107011070110701,0.116605166051661,0.308749427393495,0.317061831706183,0.408487084870849,0.430600091617041,0.422354557947778,0.431427243142724,0.421199442119944,0.470479704797048,0.401107011070111,0.105013550135501,0.137533875338753,0.128048780487805,0.267615176151762,0.361788617886179,0.105191256830601,0.137978142076503,0.119535519125683,0.273224043715847,0.364071038251366,0.095068330362448,0.202614379084967,0.138443256090315,0.250742721330957,0.313131313131313,0.466424682395644,0.196914700544465,0.483695652173913,0.179347826086956,0.428571428571429,0.226574500768049,24.4388224471021,25.3939534883721,22.080442804428,0.551,0.047,0.067,0.603,0.046,0.07,0.79,0.644,0.034,0.06,0.73
62,10010,2638,2621,2537,0.728582259287339,0.115996967399545,0.155420773313116,0.727584891262877,0.120564669973293,0.151850438763831,0.72763106030745,0.108001576665353,0.164367363027197,0.429492039423806,0.435330026707364,0.442254631454474,0.498483699772555,0.399166034874905,0.476917207172835,0.413582602060282,0.472999605833662,0.404808829325976,0.0795601552393273,0.175937904269082,0.192108667529107,0.291720569210867,0.260672703751617,0.0856958762886598,0.166237113402062,0.157860824742268,0.306701030927835,0.283505154639175,0.0993421052631579,0.152631578947368,0.15,0.3,0.298026315789474,0.501889644746788,0.219954648526077,0.50834597875569,0.198786039453718,0.533724340175953,0.185483870967742,18.3956752655539,19.5515267175573,20.8135593220339,0.551,0.047,0.067,0.603,0.046,0.07,0.816,0.644,0.034,0.06,0.723
63,10011,2672,2764,2828,0.664670658682635,0.145209580838323,0.190119760479042,0.645441389290883,0.155571635311143,0.198986975397974,0.631895332390382,0.157355021216407,0.210749646393211,0.504116766467066,0.535817655571635,0.563649222065064,0.444236526946108,0.427769461077844,0.459479015918958,0.42040520984081,0.46958981612447,0.40983026874116,0.0871621621621622,0.214189189189189,0.133108108108108,0.224324324324324,0.341216216216216,0.0885906040268456,0.220805369127517,0.150335570469799,0.214765100671141,0.325503355704698,0.0873392010832769,0.22342586323629,0.165199729180772,0.209207853757617,0.314827352742045,0.490819209039548,0.190677966101695,0.525083612040134,0.173913043478261,0.524214659685864,0.180628272251309,19.2717391304348,18.814265025344,18.5834512022631,0.551,0.047,0.067,0.603,0.046,0.07,0.7959999999999999,0.644,0.034,0.06,0.667
64,10012,2253,2390,2386,0.742121615623613,0.131380381713271,0.126498002663116,0.697071129707113,0.164853556485356,0.138075313807531,0.696144174350377,0.143755238893546,0.160100586756077,0.369285397248114,0.427196652719665,0.442581726739313,0.494895694629383,0.379050155348424,0.501673640167364,0.377405857740586,0.489522212908634,0.402766135792121,0.096100278551532,0.240947075208914,0.16016713091922,0.251392757660167,0.251392757660167,0.0770847932725999,0.236860546601261,0.162578836720392,0.25437981779958,0.269096005606167,0.0828025477707006,0.230714791224345,0.167020523708422,0.24203821656051,0.277423920736023,0.549920760697306,0.155309033280507,0.546181818181818,0.155636363636364,0.537335285505124,0.158857979502196,17.9350822587817,18.391959798995,18.559513830679,0.551,0.047,0.067,0.603,0.046,0.07,0.8079999999999999,0.644,0.034,0.06,0.677
65,10013,2143,2180,2105,0.804479701353243,0.105459636024265,0.0900606626224918,0.780275229357798,0.113302752293578,0.106422018348624,0.756294536817102,0.12209026128266,0.121615201900238,0.316845543630425,0.355045871559633,0.383372921615202,0.443770415305646,0.433504433037797,0.463761467889908,0.418807339449541,0.463182897862233,0.425653206650831,0.0945406125166445,0.179760319573901,0.132490013315579,0.251664447403462,0.341544607190413,0.0753663642707606,0.181437543614794,0.14026517794836,0.25261688764829,0.350314026517795,0.0625459896983076,0.175864606328182,0.155997056659308,0.22663723325975,0.378955114054452,0.489565217391304,0.152173913043478,0.516835016835017,0.162457912457912,0.525106382978723,0.153191489361702,23.1116300794021,22.7170418006431,23.3938242280285,0.551,0.047,0.067,0.603,0.046,0.07,0.8290000000000001,0.644,0.034,0.06,0.7590000000000001
66,10014,1975,2396,2467,0.822784810126582,0.0875949367088608,0.089620253164557,0.790066777963272,0.113105175292154,0.0968280467445743,0.770571544385894,0.11430887717876,0.115119578435347,0.320506329113924,0.3889816360601,0.416700445885691,0.369620253164557,0.436455696202532,0.408180300500835,0.432804674457429,0.41426834211593,0.426023510336441,0.0591549295774648,0.154225352112676,0.147887323943662,0.244366197183099,0.394366197183099,0.0689873417721519,0.171518987341772,0.132911392405063,0.255696202531646,0.370886075949367,0.0579617834394904,0.163057324840764,0.145859872611465,0.249044585987261,0.384076433121019,0.500954198473282,0.149809160305344,0.462057335581788,0.188870151770658,0.489482200647249,0.192556634304207,25.1617497456765,23.686872909699,23.6732873935955,0.551,0.047,0.067,0.603,0.046,0.07,0.784,0.644,0.034,0.06,0.726
67,10015,3081,3175,3014,0.590392729633236,0.190197987666342,0.219409282700422,0.567244094488189,0.215748031496063,0.217007874015748,0.577305905773059,0.214664897146649,0.208029197080292,0.561506004543979,0.615748031496063,0.624751161247512,0.443362544628367,0.407659850697825,0.453228346456693,0.405354330708661,0.457531519575315,0.403450564034506,0.104125736738703,0.175507531106745,0.140798952193844,0.246889325474787,0.33267845448592,0.0907840440165062,0.195323246217332,0.140990371389271,0.246905089408528,0.325997248968363,0.0884502923976608,0.198830409356725,0.151315789473684,0.260233918128655,0.301169590643275,0.570776255707763,0.15296803652968,0.562675660483418,0.176503653738055,0.560931899641577,0.186379928315412,20.1027308192458,19.2310116608888,19.4724618447246,0.551,0.047,0.067,0.603,0.046,0.07,0.685,0.644,0.034,0.06,0.605
68,10016,2354,2807,2794,0.698810535259133,0.125743415463042,0.175446049277825,0.596722479515497,0.120057000356252,0.283220520128251,0.608446671438797,0.123478883321403,0.2680744452398,0.481308411214953,0.567153544709654,0.577666428060129,0.384876805437553,0.46304163126593,0.452796579978625,0.41254007837549,0.467072297780959,0.399069434502505,0.0779783393501805,0.148014440433213,0.116245487364621,0.227436823104693,0.430324909747292,0.0823863636363636,0.186079545454545,0.0951704545454545,0.231534090909091,0.404829545454545,0.0811188811188811,0.197202797202797,0.11958041958042,0.204195804195804,0.397902097902098,0.476190476190476,0.168253968253968,0.502645502645503,0.163265306122449,0.515418502202643,0.156387665198238,24.5511945392491,21.0349625401356,21.5984251968504,0.551,0.047,0.067,0.603,0.046,0.07,0.756,0.644,0.034,0.06,0.6609999999999999
69,10017,2336,2494,2457,0.712328767123288,0.142979452054794,0.144691780821918,0.670809943865277,0.188452285485164,0.140737770649559,0.681318681318681,0.166056166056166,0.152625152625153,0.417808219178082,0.467522052927025,0.478632478632479,0.465753424657534,0.393407534246575,0.483159582999198,0.38532477947073,0.505494505494506,0.36996336996337,0.072987721691678,0.208731241473397,0.167803547066849,0.229195088676671,0.321282401091405,0.0770804911323329,0.20668485675307,0.155525238744884,0.23806275579809,0.322646657571624,0.0865122615803815,0.207765667574932,0.154632152588556,0.233651226158038,0.317438692098093,0.571636363636364,0.133090909090909,0.571525885558583,0.133514986376022,0.591934381408066,0.125768967874231,20.9480909480909,19.8242375601926,20.3190883190883,0.551,0.047,0.067,0.603,0.046,0.07,0.783,0.644,0.034,0.06,0.677
70,10018,2980,3181,3322,0.574161073825503,0.224161073825503,0.201677852348993,0.553913863564917,0.180446400502986,0.265639735932097,0.524081878386514,0.174894641782059,0.301023479831427,0.604026845637584,0.646023263124804,0.683022275737508,0.418791946308725,0.444295302013423,0.468720528135806,0.401446086136435,0.474413004214329,0.394942805538832,0.0663956639566396,0.155149051490515,0.138888888888889,0.230352303523035,0.409214092140921,0.095396931287525,0.167444963308873,0.122081387591728,0.231487658438959,0.383589059372915,0.120425815036593,0.166333998669328,0.125083166999335,0.212242182302063,0.375914836992681,0.512720156555773,0.143509458577952,0.513365735115431,0.14823815309842,0.521840419336051,0.150844496214327,18.6938844086022,17.6640428211587,17.1691751956653,0.551,0.047,0.067,0.603,0.046,0.07,0.716,0.644,0.034,0.06,0.688
71,10019,2896,2516,2648,0.603245856353591,0.218922651933702,0.177831491712707,0.693561208267091,0.146263910969793,0.160174880763116,0.649546827794562,0.146148036253776,0.204305135951662,0.550414364640884,0.485691573926868,0.539274924471299,0.431629834254144,0.444060773480663,0.473767885532591,0.386724960254372,0.485649546827795,0.383308157099698,0.0882749326145552,0.179919137466307,0.158355795148248,0.247304582210243,0.326145552560647,0.0891156462585034,0.185714285714286,0.157142857142857,0.242857142857143,0.325170068027211,0.0788005578800558,0.197350069735007,0.160390516039052,0.230125523012552,0.333333333333333,0.535450516986706,0.162481536189069,0.533574007220217,0.16173285198556,0.533287101248266,0.176144244105409,17.1541119557706,19.9828957836118,19.5641993957704,0.551,0.047,0.067,0.603,0.046,0.07,0.7390000000000001,0.644,0.034,0.06,0.6900000000000001
