Gebietsnummer;Bevölkerung 2013;Bevölkerung 2017;Bevölkerung 2020;Anteil Deutsche Bevölkerung 2013;Anteil Nichtdeutsche EU Bevölkerung 2013;Anteil Nichtdeutsche nicht EU Bevölkerung 2013;Anteil Deutsche Bevölkerung 2017;Anteil Nichtdeutsche EU Bevölkerung 2017;Anteil Nichtdeutsche nicht EU Bevölkerung 2017;Anteil Deutsche Bevölkerung 2020;Anteil Nichtdeutsche EU Bevölkerung 2020;Anteil Nichtdeutsche nicht EU Bevölkerung 2020;Anteil Migrationshintergrund Bevölkerung 2013;Anteil Migrationshintergrund Bevölkerung 2017;Anteil Migrationshintergrund Bevölkerung 2020;Anteil Ledige Bevölkerung 2013;Anteil Verheiratete Bevölkerung 2013;Anteil Ledige Bevölkerung 2017;Anteil Verheiratete Bevölkerung 2017;Anteil Ledige Bevölkerung 2020;Anteil Verheiratete Bevölkerung 2020;Anteil 18 - 24 Jährige Wahlberechtigte 2013;Anteil 25 - 34 Jährige Wahlberechtigte 2013;Anteil 35 - 44 Jährige Wahlberechtigte 2013;Anteil 45 - 59 Jährige Wahlberechtigte 2013;Anteil 60 Jährige und ältere Wahlberechtigte 2013;Anteil 18 - 24 Jährige Wahlberechtigte 2017;Anteil 25 - 34 Jährige Wahlberechtigte 2017;Anteil 35 - 44 Jährige Wahlberechtigte 2017;Anteil 45 - 59 Jährige Wahlberechtigte 2017;Anteil 60 Jährige und ältere Wahlberechtigte 2017;Anteil 18 - 24 Jährige Wahlberechtigte 2020;Anteil 25 - 34 Jährige Wahlberechtigte 2020;Anteil 35 - 44 Jährige Wahlberechtigte 2020;Anteil 45 - 59 Jährige Wahlberechtigte 2020;Anteil 60 Jährige und ältere Wahlberechtigte 2020;Anteil Einpersonenhaushalte 2013;Anteil Haushalte mit Kind(ern) 2013;Anteil Einpersonenhaushalte 2017;Anteil Haushalte mit Kind(ern) 2017;Anteil Einpersonenhaushalte Juni 2020;Anteil Haushalte mit Kind(ern) Juni 2020;durchschnittliche Wohndauer 2013;durchschnittliche Wohndauer 2017;durchschnittliche Wohndauer 2020
07001;2234;2306;2473;0,794986571172784;0,11727842435094;0,0877350044762757;0,758889852558543;0,145273200346921;0,095836947094536;0,74969672462596;0,131823695915892;0,118479579458148;0,315129811996419;0,356461405030356;0,403962798220784;0,44136078782453;0,424350940017905;0,44275802254987;0,437120555073721;0,448443186413263;0,430651031136272;0,0745098039215686;0,13202614379085;0,119607843137255;0,274509803921569;0,399346405228758;0,0754593175853018;0,174540682414698;0,104330708661417;0,267716535433071;0,377952755905512;0,0725652450668364;0,179503500954806;0,125397835773393;0,233609166136219;0,388924252068746;0,525423728813559;0,142857142857143;0,521875;0,13984375;0,50297176820208;0,162704309063893;25,7269058295964;24,9360869565217;23,9401536595228
07002;2298;3256;3278;0,67449956483899;0,114882506527415;0,210617928633594;0,612407862407862;0,166154791154791;0,221437346437346;0,61287370347773;0,165954850518609;0,221171446003661;0,591818973020017;0,626228501228501;0,64215985356925;0,505657093124456;0,352480417754569;0,505835380835381;0,374078624078624;0,496644295302013;0,37980475899939;0,160891089108911;0,165016501650165;0,149339933993399;0,312706270627063;0,212046204620462;0,0904918032786885;0,251803278688525;0,15344262295082;0,285901639344262;0,218360655737705;0,104046242774566;0,225433526011561;0,178548490687219;0,251123956326268;0,240847784200385;0,494764397905759;0,225130890052356;0,442728442728443;0,24967824967825;0,456371625863151;0,238543628374137;19,5389978213508;16,7068223724647;17,7724222086638
07003;2245;2448;2421;0,71358574610245;0,146993318485523;0,139420935412027;0,711192810457516;0,145424836601307;0,143382352941176;0,715819909128459;0,135068153655514;0,149111937216026;0,417817371937639;0,435457516339869;0,441140024783147;0,524276169265033;0,347438752783964;0,548202614379085;0,338643790849673;0,551425030978934;0,337050805452292;0,078080229226361;0,275787965616046;0,163323782234957;0,208452722063037;0,274355300859599;0,0824881676808654;0,278566599053414;0,187964841108857;0,192021636240703;0,25895875591616;0,0623714873200822;0,26525017135024;0,215215901302262;0,20904729266621;0,248115147361206;0,588541666666667;0,139136904761905;0,573128061581526;0,160251924422673;0,58835904628331;0,159887798036466;18,2169051878354;17,8001634654679;18,3601817430814
07004;2294;2302;2317;0,695727986050567;0,138186573670445;0,166085440278989;0,688966116420504;0,143788010425717;0,167245873153779;0,697022011221407;0,139835994820889;0,163141993957704;0,464254577157803;0,477410947002606;0,50280535174795;0,469921534437664;0,35745422842197;0,483492615117289;0,342745438748914;0,477772982304704;0,352611135088476;0,076271186440678;0,197033898305085;0,11864406779661;0,204802259887006;0,403248587570622;0,0676258992805755;0,18705035971223;0,131654676258993;0,202158273381295;0,411510791366906;0,0640748740100792;0,192224622030238;0,146148308135349;0,208783297336213;0,388768898488121;0,584434654919236;0,122613803230543;0,616189811584089;0,122819260293091;0,612172682236377;0,13446567586695;22,0768558951965;22,7654213727194;22,8144151920587
07005;2554;3301;3439;0,735708692247455;0,126859827721222;0,137431480031323;0,657982429566798;0,13420175704332;0,207815813389882;0,642047106717069;0,133178249491131;0,2247746437918;0,460454189506656;0,571644956073917;0,602791509159639;0,483163664839468;0,377838684416601;0,506210239321418;0,373220236292033;0,516429194533295;0,365513230590288;0,0782778864970646;0,241356816699282;0,144814090019569;0,226353555120678;0,309197651663405;0,0763076923076923;0,229538461538462;0,153846153846154;0,231384615384615;0,308923076923077;0,0751231527093596;0,216133004926108;0,169950738916256;0,227832512315271;0,310960591133005;0,522091310751105;0,184094256259205;0,45111821086262;0,252396166134185;0,464523953911462;0,247422680412371;18,671893375147;16,9763421292084;17,3410875254434
07006;2648;2714;2654;0,647658610271903;0,186933534743202;0,165407854984894;0,652910832719234;0,180545320560059;0,166543846720707;0,647324792765637;0,181235870384326;0,171439336850038;0,48036253776435;0,487103905674282;0,504521477015825;0,494335347432024;0,354984894259819;0,514001473839352;0,350773765659543;0,529766390354182;0,333082140165787;0,0735785953177258;0,259531772575251;0,161204013377926;0,215384615384615;0,290301003344482;0,0737597911227154;0,279373368146214;0,160574412532637;0,206919060052219;0,279373368146214;0,0775919732441472;0,266220735785953;0,173244147157191;0,197993311036789;0,28494983277592;0,581124757595346;0,141564318034906;0,587092731829574;0,144110275689223;0,59537210756723;0,136335209505941;17,7734493192133;17,7534145441122;17,9781461944235
07007;2279;2380;2375;0,735410267661255;0,141290039491005;0,12329969284774;0,714705882352941;0,160504201680672;0,124789915966387;0,719578947368421;0,149052631578947;0,131368421052632;0,387450636243967;0,424789915966387;0,42821052631579;0,540149188240456;0,360684510750329;0,554621848739496;0,354621848739496;0,559578947368421;0,348631578947368;0,0604619565217391;0,292798913043478;0,193614130434783;0,233016304347826;0,220108695652174;0,0633946830265849;0,279481935923654;0,186094069529652;0,240627130197682;0,230402181322427;0,0645595158036315;0,259583053127102;0,188298587760592;0,244115669132482;0,243443174176194;0,567073170731707;0,137957317073171;0,559037900874636;0,147959183673469;0,572961373390558;0,13376251788269;16,0742857142857;16,630206142196;17,6345263157895
07008;2267;2363;2422;0,767093074547861;0,0926334362593736;0,140273489192766;0,727041895895049;0,127380448582311;0,145577655522641;0,707679603633361;0,136663914120562;0,155656482246078;0,416850463167181;0,467625899280576;0,502477291494632;0,383767093074548;0,401852668725188;0,41726618705036;0,371561574269996;0,421552436003303;0,379025598678778;0,0695187165775401;0,130347593582888;0,113636363636364;0,203877005347594;0,482620320855615;0,0721649484536082;0,150515463917526;0,11340206185567;0,209621993127148;0,454295532646048;0,0601556970983723;0,160651096956829;0,128803963198868;0,204529370134466;0,445859872611465;0,517886178861789;0,154471544715447;0,545871559633028;0,152140672782875;0,566469719350074;0,163958641063516;27,2989371124889;26,0194750211685;25,2622883106154
07009;2354;2367;2358;0,7107051826678;0,141461342395922;0,147833474936279;0,698352344740178;0,163075623151669;0,138572032108154;0,684054283290924;0,161577608142494;0,154368108566582;0,442650807136788;0,454161385720321;0,484308736217133;0,508071367884452;0,365760407816483;0,510350654837347;0,363329108576257;0,504664970313825;0,372773536895674;0,083623693379791;0,262717770034843;0,14006968641115;0,222299651567944;0,291289198606272;0,0622347949080622;0,261669024045262;0,153465346534653;0,216407355021216;0,306223479490806;0,0732946298984035;0,239477503628447;0,164005805515239;0,206821480406386;0,316400580551524;0,564064801178203;0,139175257731959;0,601131541725601;0,130834512022631;0,606338028169014;0,13169014084507;18,8837803320562;19,3456162642948;19,9279050042409
07010;2299;2320;2284;0,801652892561984;0,111352762070465;0,0869943453675511;0,795689655172414;0,11551724137931;0,0887931034482759;0,797723292469352;0,116900175131349;0,0853765323992995;0,331013484123532;0,348706896551724;0,363397548161121;0,453240539364941;0,424532405393649;0,466810344827586;0,418534482758621;0,464973730297723;0,415499124343257;0,0829399865138233;0,134861766689144;0,17801753202967;0,270397842211733;0,33378287255563;0,0917678812415655;0,149797570850202;0,161943319838057;0,269230769230769;0,327260458839406;0,0969283276450512;0,145392491467577;0,139249146757679;0,277815699658703;0,34061433447099;0,447508896797153;0,212633451957295;0,460999123575811;0,208588957055215;0,480599647266314;0,198412698412698;21,3567073170732;21,2697453603798;21,9492119089317
07011;2143;2152;2155;0,821278581427905;0,104059729351377;0,0746616892207186;0,781598513011152;0,136617100371747;0,0817843866171004;0,749883990719258;0,151740139211137;0,0983758700696056;0,297246850209986;0,348048327137546;0,387006960556844;0,482967802146524;0,387307512832478;0,494888475836431;0,37592936802974;0,480742459396752;0,392575406032483;0,104527296937417;0,161118508655126;0,12849533954727;0,264980026631158;0,340878828229028;0,0985426786953504;0,174184594031922;0,116585704371964;0,27411519777932;0,336571825121443;0,0991976659372721;0,156819839533187;0,12837345003647;0,25674690007294;0,358862144420131;0,580775444264943;0,153473344103393;0,59253375694996;0,139793486894361;0,593476531424026;0,138424821002387;21,9250585480094;22,2013017201302;22,4088167053364
07012;2343;2343;2374;0,772940674349125;0,135723431498079;0,0913358941527956;0,752880921895006;0,1468203158344;0,100298762270593;0,74262847514743;0,155855096882898;0,101516427969671;0,348271446862996;0,375160051216389;0,395113732097725;0,473751600512164;0,396927016645326;0,469910371318822;0,406316688006829;0,482308340353833;0,401432181971356;0,101820633850303;0,176668914362778;0,156439649359407;0,281186783546864;0,283884018880647;0,0900409276944066;0,175306957708049;0,146657571623465;0,278990450204638;0,309004092769441;0,0993873383253914;0,17426820966644;0,14567733151804;0,266167460857726;0,314499659632403;0,52;0,1968;0,510808646917534;0,184147317854283;0,521496815286624;0,182324840764331;19,9357876712329;20,75587858059;20,9945240101095
07013;2425;2143;2086;0,661855670103093;0,232577319587629;0,105567010309278;0,739617358842744;0,133457769482035;0,126924871675222;0,724832214765101;0,122722914669223;0,152444870565676;0,434639175257732;0,382641157256183;0,422339405560882;0,461030927835052;0,352577319587629;0,487634157722818;0,314045730284648;0,481783317353787;0,321188878235858;0,0854940434477926;0,209530483531885;0,119831814996496;0,173791170287316;0,41135248773651;0,0800571837026448;0,197998570407434;0,120085775553967;0,177984274481773;0,423874195854182;0,0642479213907785;0,197278911564626;0,122448979591837;0,194255479969766;0,421768707482993;0,562;0,154;0,577036310107949;0,141315014720314;0,589268292682927;0,136585365853659;18,9813200498132;22,204577300327;21,9597315436242
07014;1826;2223;2209;0,85815991237678;0,083789704271632;0,0580503833515882;0,835807467386415;0,0980656770130454;0,0661268556005398;0,837030330466274;0,088727931190584;0,0742417383431417;0,258488499452355;0,295096716149348;0,307831598008148;0,466593647316539;0,405805038335159;0,485380116959064;0,403058929374719;0,497057492077863;0,391127206880942;0,0843373493975904;0,189006024096386;0,16566265060241;0,220632530120482;0,340361445783133;0,0673267326732673;0,212541254125413;0,196039603960396;0,229042904290429;0,295049504950495;0,0693333333333333;0,212666666666667;0,192666666666667;0,240666666666667;0,284666666666667;0,534046692607004;0,162451361867704;0,525083612040134;0,19314381270903;0,537625418060201;0,191471571906355;24,2793633369923;22,1282051282051;22,5368945224083
07015;2535;2694;2730;0,678500986193294;0,192504930966469;0,128994082840237;0,626948775055679;0,225315515961396;0,147735708982925;0,622710622710623;0,214652014652015;0,162637362637363;0,457988165680473;0,51373422420193;0,520879120879121;0,538461538461538;0,338461538461538;0,567557535263549;0,326651818856719;0,578388278388278;0,316117216117216;0,114882506527415;0,302872062663185;0,14556135770235;0,180156657963446;0,256527415143603;0,0772881355932203;0,322033898305085;0,170169491525424;0,183050847457627;0,247457627118644;0,078551912568306;0,306010928961749;0,193306010928962;0,192622950819672;0,229508196721311;0,642585551330798;0,107097591888466;0,626892792247123;0,116293155663234;0,655756867329047;0,116306253652835;16,8063241106719;16,139880952381;15,6505494505494
07016;2473;2511;2500;0,690254751314193;0,170238576627578;0,139506672058229;0,651931501393867;0,194344882516926;0,153723616089207;0,6456;0,1908;0,1636;0,449251920744036;0,489048187972919;0,5096;0,522442377678932;0,327941771128184;0,520509757068897;0,342493030665074;0,5228;0,3496;0,122112211221122;0,264686468646865;0,132013201320132;0,18019801980198;0,300990099009901;0,0719776380153739;0,279524807826695;0,150244584206848;0,198462613556953;0,29979035639413;0,0803698435277383;0,281650071123755;0,150782361308677;0,197724039829303;0,289473684210526;0,636304909560724;0,116925064599483;0,629512349588347;0,11906269791007;0,622750642673522;0,118251928020566;19,5500202511138;19,8135458167331;20,1444577831132
07017;1931;2131;2293;0,846711548420508;0,0916623511134127;0,0616261004660798;0,808540591271703;0,123885499765368;0,0675739089629282;0,772350632359354;0,126907980811164;0,100741386829481;0,276022786121181;0,320506804317222;0,370693414740515;0,45675815639565;0,398757120662869;0,485218207414359;0,389019239793524;0,494984736153511;0,38508504143044;0,0586182833217027;0,200279134682484;0,17794836008374;0,212142358688067;0,351011863224006;0,0490261920752183;0,212894560107455;0,177300201477502;0,22431161853593;0,336467427803895;0,0508586525759577;0,202774108322325;0,193527080581242;0,225231175693527;0,327608982826948;0,563258232235702;0,133448873483536;0,560126582278481;0,147943037974684;0,555056179775281;0,154307116104869;23,7650414937759;22,6803008932769;21,881378107283
07018;2300;2466;2676;0,708695652173913;0,149565217391304;0,141739130434783;0,687347931873479;0,163828061638281;0,14882400648824;0,695814648729447;0,152840059790732;0,151345291479821;0,403478260869565;0,464314679643147;0,489536621823617;0,49695652173913;0,35695652173913;0,518248175182482;0,359286293592863;0,54372197309417;0,345291479820628;0,0846205507051713;0,267965077233042;0,117528542646071;0,186702484889187;0,343183344526528;0,0671140939597315;0,279194630872483;0,161744966442953;0,181208053691275;0,310738255033557;0,0572519083969466;0,303435114503817;0,192748091603053;0,166666666666667;0,279898218829517;0,584245076586433;0,100656455142232;0,576844955991876;0,129316181448883;0,570508692852544;0,152607855763039;19,6466230936819;18,262987012987;17,5896860986547
07019;2418;2519;2520;0,744830438378826;0,10545905707196;0,149710504549214;0,724096863834855;0,124652639936483;0,151250496228662;0,71468253968254;0,128968253968254;0,156349206349206;0,433829611248966;0,476379515680826;0,507142857142857;0,457402812241522;0,383374689826303;0,452560539896784;0,383485510123065;0,462698412698413;0,372222222222222;0,0701530612244898;0,154974489795918;0,13265306122449;0,295280612244898;0,346938775510204;0,0675675675675676;0,156370656370656;0,122265122265122;0,281853281853282;0,371943371943372;0,0657552083333333;0,165364583333333;0,131510416666667;0,25;0,387369791666667;0,552804078659869;0,136198106336489;0,571915473755964;0,132924335378323;0,590909090909091;0,126336898395722;22,4179104477612;22,8327373857767;23,2444444444444
07020;1895;2754;2782;0,829023746701847;0,0912928759894459;0,0796833773087071;0,781045751633987;0,107843137254902;0,111111111111111;0,786484543493889;0,10352264557872;0,10999281092739;0,29287598944591;0,39760348583878;0,42020129403307;0,437994722955145;0,404749340369393;0,485475671750182;0,399055918663762;0,4784327821711;0,411933860531991;0,0803981623277182;0,136294027565084;0,149310872894334;0,27947932618683;0,354517611026034;0,0777047220561865;0,204423191870891;0,161984459055589;0,282725642558279;0,273161984459056;0,0805008944543828;0,188431723315444;0,161001788908766;0,282051282051282;0,288014311270125;0,540307101727447;0,166026871401152;0,459659511472983;0,240562546262028;0,456953642384106;0,23252391464312;25,3775185577943;20,5761541257724;21,2444284687275
07021;2129;2176;2229;0,859088774072334;0,0972287458900892;0,0436824800375763;0,853400735294118;0,0960477941176471;0,0505514705882353;0,847465231045312;0,0946612830865859;0,0578734858681023;0,256928135274777;0,274816176470588;0,301929116195603;0,42977923907938;0,453734147487083;0,431985294117647;0,448069852941176;0,446837146702557;0,448183041722746;0,0788436268068331;0,154402102496715;0,134691195795007;0,297634691195795;0,33442838370565;0,0832795351839897;0,148482892188509;0,134925758553906;0,300193673337637;0,333118140735959;0,0883661792752702;0,131595677050223;0,162746344564526;0,281627463445645;0,335664335664336;0,461538461538462;0,197802197802198;0,477453580901857;0,191865605658709;0,472584856396867;0,18798955613577;25,0117757889779;24,8694252873563;24,8317631224764
07022;2046;2204;2172;0,810850439882698;0,116813294232649;0,072336265884653;0,772686025408348;0,151542649727768;0,0757713248638838;0,762430939226519;0,152394106813996;0,0851749539594844;0,298142717497556;0,34573502722323;0,366942909760589;0,503910068426198;0,373900293255132;0,520417422867514;0,363883847549909;0,539594843462247;0,345303867403315;0,0951029098651526;0,211497515968772;0,163236337828247;0,254790631653655;0,275372604684173;0,0808926080892608;0,219665271966527;0,157601115760112;0,276847977684798;0,264993026499303;0,0892857142857143;0,227142857142857;0,153571428571429;0,264285714285714;0,265714285714286;0,576371308016878;0,148523206751055;0,568674698795181;0,15421686746988;0,600470957613815;0,14756671899529;20,0004904364885;19,4179918218991;19,7826887661142
07023;2985;3071;3190;0,628475711892797;0,202680067001675;0,168844221105528;0,583197655486812;0,247476392054705;0,169325952458483;0,571786833855799;0,257366771159875;0,170846394984326;0,50787269681742;0,549006838163465;0,581191222570533;0,534003350083752;0,350753768844221;0,541191794203842;0,346141322044937;0,560815047021944;0,336990595611285;0,152393796358732;0,21577882670263;0,16385704652731;0,204989885367498;0,26298044504383;0,134682484298674;0,250523377529658;0,143754361479414;0,226796929518493;0,244242847173761;0,135709389993146;0,270047978067169;0,152159013022618;0,215901302261823;0,226182316655243;0,525806451612903;0,221290322580645;0,543187347931874;0,204379562043796;0,562860438292964;0,197808535178777;16,4507042253521;15,7515507672217;15,3796238244514
07024;2403;2471;2376;0,737411568872243;0,149396587598835;0,113191843528922;0,708619991906111;0,16511533791987;0,126264670174019;0,714225589225589;0,152356902356902;0,133417508417508;0,379109446525177;0,429785511938486;0,438552188552188;0,535580524344569;0,340407823553891;0,515580736543909;0,367462565762849;0,529461279461279;0,347643097643098;0,140431090790333;0,273024167210973;0,154800783801437;0,216198563030699;0,215545395166558;0,118805159538357;0,267481330617787;0,172437202987101;0,211812627291242;0,229463679565513;0,109243697478992;0,264005602240896;0,173669467787115;0,209383753501401;0,243697478991597;0,53125;0,153125;0,538233110616184;0,162583518930958;0,549809885931559;0,167300380228137;16,0642201834862;16,3256379100851;17,1561447811448
08001;2914;2980;2878;0,594715168153741;0,262525737817433;0,142759094028826;0,584228187919463;0,279865771812081;0,135906040268456;0,603544127866574;0,255038220986796;0,14141765114663;0,518531228551819;0,530872483221476;0,526059763724809;0,560741249142073;0,338709677419355;0,574161073825503;0,333557046979866;0,578526754690757;0,336692147324531;0,0918774966711052;0,380159786950732;0,177762982689747;0,181757656458056;0,16844207723036;0,0977242302543507;0,353413654618474;0,188085676037483;0,195448460508701;0,165327978580991;0,084573748308525;0,359269282814614;0,19553450608931;0,196887686062246;0,163734776725304;0,613855763770585;0,129471890971039;0,617940199335548;0,122369878183832;0,599883177570094;0,136682242990654;14,997938852628;14,8212966073228;15,2866574009729
08002;2527;2534;2578;0,719430154333202;0,137712702809656;0,142857142857143;0,735990528808208;0,132202052091555;0,131807419100237;0,737393328161365;0,126066718386346;0,136539953452289;0,405619311436486;0,407655880031571;0,416602017067494;0,508903838543728;0,333597150771666;0,520915548539858;0,333859510655091;0,532583397982932;0,328161365399534;0,0812379110251451;0,230818826563507;0,176015473887814;0,243068987749839;0,268858800773694;0,0776081424936387;0,232188295165394;0,177480916030534;0,244274809160305;0,268447837150127;0,0742605412208936;0,244178728760227;0,173694147262429;0,247325361862807;0,260541220893644;0,589547038327526;0,144947735191638;0,584316446911867;0,151977793199167;0,604619565217391;0,152853260869565;21,9539682539683;22,1093996840442;22,1237393328161
08003;2804;2722;2690;0,69151212553495;0,156918687589158;0,151569186875892;0,687362233651727;0,160543717854519;0,152094048493755;0,687360594795539;0,157620817843866;0,155018587360595;0,495720399429387;0,50991917707568;0,52267657992565;0,523894436519258;0,333452211126962;0,525349008082292;0,331373989713446;0,53271375464684;0,318587360594796;0,119284294234592;0,214711729622266;0,179589131875414;0,275679257786614;0,210735586481113;0,101718213058419;0,221993127147766;0,148453608247423;0,288659793814433;0,239175257731959;0,0911621433542102;0,234516353514266;0,157967988865692;0,265831593597773;0,250521920668058;0,528089887640449;0,218109715796431;0,539746158984636;0,195056780227121;0,559175531914894;0,200132978723404;20,9789059706829;22,6054371785452;23,0308550185874
08004;2804;3061;2767;0,58737517831669;0,251069900142653;0,161554921540656;0,585756288794512;0,249918327344005;0,164325383861483;0,64907842428623;0,186122153957355;0,164799421756415;0,511768901569187;0,532179026461941;0,507047343693531;0,570970042796006;0,349500713266762;0,580855929434825;0,342698464554067;0,599566317311167;0,32309360318034;0,098661028893587;0,37984496124031;0,207892882311487;0,185341789992953;0,128259337561663;0,0853494623655914;0,350134408602151;0,219086021505376;0,202956989247312;0,14247311827957;0,0827118644067797;0,328135593220339;0,249491525423729;0,20406779661017;0,135593220338983;0,606141522029372;0,141522029372497;0,61375;0,163125;0,604010025062657;0,156641604010025;12,9781987133667;13,0362863680941;14,5204192265992
08005;2800;2781;2734;0,672142857142857;0,158571428571429;0,169285714285714;0,685364976627113;0,149226896799712;0,165408126573175;0,693123628383321;0,143013899049012;0,163862472567666;0,501428571428571;0,492988133764833;0,500365764447696;0,525357142857143;0,346785714285714;0,518518518518518;0,349514563106796;0,515727871250914;0,352596927578639;0,0786974219810041;0,221166892808684;0,206919945725916;0,248982360922659;0,244233378561737;0,0642140468227425;0,221404682274248;0,19866220735786;0,270903010033445;0,244816053511706;0,0739506995336442;0,222518321119254;0,185209860093271;0,265822784810127;0,252498334443704;0,532587228439763;0,216589861751152;0,540540540540541;0,198417930125247;0,543177323665128;0,18457481872116;20,3668575518969;21,7308384310903;22,5786393562546
08006;2543;2542;2536;0,657884388517499;0,204482894219426;0,137632717263075;0,666404405979544;0,190794649881983;0,142800944138474;0,660883280757098;0,188485804416404;0,150630914826498;0,440817931576878;0,456726986624705;0,476340694006309;0,626032245379473;0,270546598505702;0,635719905586153;0,260424862313139;0,646687697160883;0,253943217665615;0,0844793713163065;0,360838244924689;0,18664047151277;0,205631958087754;0,162409954158481;0,082943143812709;0,330434782608696;0,218729096989967;0,20066889632107;0,167224080267559;0,0848032564450475;0,325644504748982;0,201492537313433;0,206241519674356;0,181818181818182;0,659892408846384;0,072922893006575;0,678528347406514;0,0934861278648975;0,659286592865929;0,108856088560886;14,4921321793863;14,7537372147915;15,1750788643533
08007;2563;2637;2605;0,665626219274288;0,200156067108857;0,134217713616855;0,654531664770573;0,202502844141069;0,142965491088358;0,665642994241843;0,184644913627639;0,149712092130518;0,432696059305501;0,461509290860827;0,46679462571977;0,546625048770972;0,30316035895435;0,546075085324232;0,318164580963216;0,556621880998081;0,315547024952015;0,0655737704918033;0,28983606557377;0,176393442622951;0,238032786885246;0,23016393442623;0,0599868160843771;0,263019116677653;0,195781147000659;0,239947264337508;0,241265655899802;0,048032021347565;0,277518345563709;0,19212808539026;0,240160106737825;0,24216144096064;0,691681210005817;0,0930773705642816;0,672832369942196;0,106936416184971;0,677211482132396;0,10896309314587;17,891015625;18,1429654910884;18,5635316698656
08008;2381;2439;2434;0,708105837883242;0,19277614447711;0,0991180176396472;0,698646986469865;0,197621976219762;0,103731037310373;0,700493015612161;0,182415776499589;0,11709120788825;0,406551868962621;0,425174251742517;0,437962202136401;0,612767744645107;0,27047459050819;0,612136121361214;0,281262812628126;0,614626129827445;0,2810188989318;0,0950102529049898;0,304853041695147;0,216678058783322;0,242652084757348;0,140806561859193;0,0795065113091158;0,316655243317341;0,207676490747087;0,244002741603838;0,152159013022618;0,0794747753973739;0,313061506565308;0,196959225984796;0,25224602626123;0,158258465791292;0,677707006369427;0,115286624203822;0,659961064243997;0,129136924075276;0,655016181229774;0,133980582524272;17,1316785864535;17,67596390484;17,9256368118324
08009;2163;2158;2226;0,776236708275543;0,134535367545076;0,0892279241793805;0,759962928637627;0,150602409638554;0,0894346617238184;0,764150943396226;0,138364779874214;0,0974842767295598;0,31622746185853;0,337349397590361;0,348607367475292;0,58159963014332;0,305594082293111;0,579240037071362;0,328544949026877;0,594339622641509;0,319856244384546;0,0654269972451791;0,28099173553719;0,247933884297521;0,21900826446281;0,1866391184573;0,0580229226361032;0,28080229226361;0,226361031518625;0,258595988538682;0,17621776504298;0,0626319493314567;0,260380014074595;0,242083040112597;0,25615763546798;0,178747361013371;0,625377643504532;0,132175226586103;0,608128834355828;0,138803680981595;0,615557217651458;0,148840688107704;16,1406756131421;16,5123084068741;16,1356693620845
08010;2771;2789;2767;0,746300974377481;0,121616744857452;0,132082280765067;0,739333094299032;0,132305485837218;0,12836141986375;0,744127213588724;0,127936393205638;0,127936393205638;0,465896788163118;0,486195769092865;0,495482471991326;0,54384698664742;0,374233128834356;0,540337038365005;0,37647902474005;0,533068305023491;0,38164076617275;0,0633903133903134;0,194444444444444;0,324074074074074;0,293447293447293;0,124643874643875;0,0889355742296919;0,158963585434174;0,240196078431373;0,367647058823529;0,144257703081232;0,100409836065574;0,155737704918033;0,208333333333333;0,377049180327869;0,158469945355191;0,381407471763684;0,362293657688966;0,417741935483871;0,32741935483871;0,427773343974461;0,303272146847566;14,927797833935;16,6981335247667;18,115648717022
08011;3283;3262;3306;0,550106609808102;0,248553152604325;0,201340237587572;0,55793991416309;0,25229920294298;0,18976088289393;0,571385359951603;0,231699939503932;0,196914700544465;0,586658544014621;0,57388105456775;0,568663036902601;0,57112397197685;0,325616813889735;0,575413856529736;0,313917841814838;0,587719298245614;0,308529945553539;0,0817015530047265;0,382174206617151;0,224848075624578;0,202565833896016;0,108710330857529;0,0816326530612245;0,371296905859118;0,231073074391047;0,196840026333114;0,119157340355497;0,0928030303030303;0,361742424242424;0,231060606060606;0,193813131313131;0,120580808080808;0,615859938208033;0,144181256436663;0,64788029925187;0,129177057356608;0,643821910955478;0,129064532266133;13,5258988421694;14,2710251688152;14,5366001209921
09001;2332;2446;2376;0,840051457975986;0,107632933104631;0,0523156089193825;0,810302534750613;0,12551103843009;0,0641864268192968;0,822390572390572;0,114478114478114;0,0631313131313131;0,265437392795883;0,310711365494685;0,297138047138047;0,494854202401372;0,379931389365352;0,51880621422731;0,362632869991823;0,51473063973064;0,371212121212121;0,0798267326732673;0,163985148514852;0,194925742574257;0,269183168316832;0,292079207920792;0,0772081531809759;0,188387893761581;0,167387276096356;0,277949351451513;0,289067325509574;0,0814170292106899;0,182100683654444;0,164077066500932;0,270975761342449;0,301429459291485;0,566460587326121;0,184698608964451;0,572893772893773;0,177289377289377;0,580549368968077;0,169265033407572;19,2924001717475;18,7894521668029;19,8737373737374
09002;2188;2300;2584;0,801188299817185;0,0950639853747715;0,103747714808044;0,813913043478261;0,0934782608695652;0,0926086956521739;0,822368421052632;0,0789473684210526;0,0986842105263158;0,321755027422304;0,31304347826087;0,330882352941176;0,468921389396709;0,390310786106033;0,479130434782609;0,405217391304348;0,496130030959752;0,397832817337461;0,0578345662407532;0,182246133154001;0,169468728984533;0,229320780094149;0,361129791526564;0,0634615384615385;0,202564102564103;0,170512820512821;0,241025641025641;0,322435897435897;0,0789625360230548;0,204610951008646;0,180979827089337;0,240922190201729;0,294524495677233;0,565873015873016;0,151587301587302;0,493589743589744;0,182692307692308;0,490706319702602;0,209665427509294;21,5457456541629;20,605652173913;20,2558049535604
